dt_zop_rok;kraj_id;quest_class;hermin_class;fin_vyuct_eu;fin_vyuct_narodni_verejne;fin_vyuct_verejne
2013;CZ032;TA;TA;479319512,3517784;87354547,1878783405;566674059,5396567583
2013;CZ041;AIS;AIS1;986534,0000000;328845,0000000000;1315379,0000000000
2013;CZ041;AIS;AIS2;66099525,0000000;12162399,0000000000;78261924,0000000000
2013;CZ041;AIS;AIS3;210800812,8500000;34024543,5400000066;244825356,3900000155
2013;CZ041;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;CZ041;AIS;AIS5;40955434,3450000;5070099,0999999996;46025533,4450000003
2013;CZ041;HC;HC;363438407,0224019;64136192,0643009916;427574599,0867029428
2013;CZ041;INFR;INFR;796657890,8479999;452317422,7720000744;1248975313,6199998856
2013;CZ041;RTD;RTD;133652497,5000000;24090941,5000000000;157743439,0000000000
2013;CZ041;TA;TA;742519708,8225135;120939153,3037833571;863458862,1262967587
2013;CZ042;AIS;AIS1;521738,4000000;173913,6000000000;695652,0000000000
2013;CZ042;AIS;AIS2;247698282,4200000;44155940,6000000015;291854223,0199999809
2013;CZ042;AIS;AIS3;373024816,4600000;58745109,3500000015;431769925,8100000024
2013;CZ042;AIS;AIS4;7159614,0000000;1263461,0000000000;8423075,0000000000
2013;CZ042;AIS;AIS5;551505062,0300000;75996174,7900000066;627501236,8199999332
2013;CZ042;HC;HC;1397901315,0990121;235619478,5552380383;1633520793,6542501450
2013;CZ042;INFR;INFR;2836230534,4753122;1420599747,7890079021;4256830282,2643198967
2013;CZ042;RTD;RTD;424442974,3764600;74930126,8897899985;499373101,2662500143
2013;CZ042;TA;TA;625006585,9090834;105010671,6401723474;730017257,5492557287
2013;CZ051;AIS;AIS1;130434,6000000;43478,4000000000;173913,0000000000
2013;CZ051;AIS;AIS2;110341052,6000000;19193979,6000000015;129535032,2000000030
2013;CZ051;AIS;AIS3;49016640,5500000;11305602,3599999994;60322242,9099999964
2013;CZ051;AIS;AIS4;11611793,0000000;2049130,0000000000;13660923,0000000000
2013;CZ051;AIS;AIS5;361783206,0600000;57271528,0451199934;419054734,1051200032
2013;CZ051;HC;HC;601503518,1589309;107016409,1098769903;708519927,2688078880
2013;CZ051;INFR;INFR;1078074841,5200000;263767876,3667255044;1341842717,8867254257
2013;CZ051;RTD;RTD;956381163,4989750;170024183,8267000020;1126405347,3256750107
2013;CZ051;TA;TA;198163500,1682594;39134070,6098607481;237297570,7781201601
2013;CZ052;AIS;AIS1;660456,9600000;220152,9600000000;880609,9199999999
2013;CZ052;AIS;AIS2;44584100,8000000;8620674,0000000000;53204774,7999999970
2013;CZ052;AIS;AIS3;77509341,2500000;23471373,4800000004;100980714,7300000042
2013;CZ052;AIS;AIS4;3395963,3300000;599287,4700000000;3995250,7999999998
2013;CZ052;AIS;AIS5;162521988,5000000;50606039,0199999958;213128027,5200000107
2013;CZ052;HC;HC;805425643,9337590;143472800,0983839929;948898444,0321429968
2013;CZ052;INFR;INFR;1287262333,2053001;374190772,2229160070;1661453105,4282159805
2013;CZ052;RTD;RTD;517526730,8146150;99671080,8484520018;617197811,6630669832
2013;CZ052;TA;TA;424372980,2233384;73705183,9648383409;498078164,1881767511
2013;CZ053;AIS;AIS1;4727836,0400000;1575947,0400000000;6303783,0800000001
2013;CZ053;AIS;AIS2;77853785,6000000;15629362,1999999993;93483147,7999999970
2013;CZ053;AIS;AIS3;79468835,3000000;15364766,5600000005;94833601,8599999994
2013;CZ053;AIS;AIS4;3293462,0800000;581199,0500000000;3874661,1299999999
2013;CZ053;AIS;AIS5;60354786,0000000;10410942,9600000009;70765728,9600000083
2013;CZ053;HC;HC;712847768,1549989;127000820,4643629938;839848588,6193618774
2013;CZ053;INFR;INFR;1851911968,1869020;506590786,1248179674;2358502754,3117198944
2013;CZ053;RTD;RTD;368462430,7973450;65458451,1643979996;433920881,9617429972
2013;CZ053;TA;TA;438182957,4416504;73463817,8371303529;511646775,2787807584
2013;CZ063;AIS;AIS1;3794508,0000000;1264839,0000000000;5059347,0000000000
2013;CZ063;AIS;AIS2;120959633,8000000;21850518,6000000015;142810152,4000000060
2013;CZ063;AIS;AIS3;70015183,0000000;12616021,5000000000;82631204,5000000000
2013;CZ063;AIS;AIS4;20169696,0000000;3559355,0000000000;23729051,0000000000
2013;CZ063;AIS;AIS5;117199359,1500000;26424060,5399999991;143623419,6899999976
2013;CZ063;HC;HC;573679913,0537330;102474634,1331179887;676154547,1868509054
2013;CZ063;INFR;INFR;1729932666,9560001;720775948,3320000172;2450708615,2880001068
2013;CZ063;RTD;RTD;462818746,2590000;87658127,2549999952;550476873,5139999390
2013;CZ063;TA;TA;374950119,9935394;86820711,9776383489;461770831,9711777568
2013;CZ064;AIS;AIS1;3613580,0000000;1204527,0000000000;4818107,0000000000
2013;CZ064;AIS;AIS2;229120779,0100000;46147852,4200000018;275268631,4300000072
2013;CZ064;AIS;AIS3;238329286,4800000;67990282,0399999917;306319568,5199999809
2013;CZ064;AIS;AIS4;2050149,0000000;361791,0000000000;2411940,0000000000
2013;CZ064;AIS;AIS5;676385049,4200000;119333843,7300000042;795718893,1499999762
2013;CZ064;HC;HC;2791034775,6230483;495090836,0497070551;3286125611,6727552414
2013;CZ064;INFR;INFR;2916774382,3480000;766131917,3220000267;3682906299,6700000763
2013;CZ064;RTD;RTD;3951984108,2436242;697975057,1632020473;4649959165,4068260193
2013;CZ064;TA;TA;1177116372,4897265;255013176,6243383586;1432129549,1140646935
2013;CZ071;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;CZ071;AIS;AIS2;177952754,7500000;34491287,0000000000;212444041,7500000000
2013;CZ071;AIS;AIS3;95945148,0700000;18313863,5300000012;114259011,5999999940
2013;CZ071;AIS;AIS4;11302667,9000000;1491964,0000000000;12794631,9000000004
2013;CZ071;AIS;AIS5;131513654,4100000;39026872,6099999994;170540527,0200000107
2013;CZ071;HC;HC;1602853370,7430079;282179335,8914799690;1885032706,6344878674
2013;CZ071;INFR;INFR;2720378053,2929440;925030581,5252619982;3645408634,8182058334
2013;CZ071;RTD;RTD;853866117,5465820;152885263,6602120101;1006751381,2067940235
2013;CZ071;TA;TA;489279263,7624314;93774639,2084813416;583053902,9709128141
2013;CZ072;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;CZ072;AIS;AIS2;291296017,5700000;53951058,5799999982;345247076,1499999762
2013;CZ072;AIS;AIS3;134177599,0000000;24593466,0000000000;158771065,0000000000
2013;CZ072;AIS;AIS4;27582852,8100000;1205600,0000000000;28788452,8100000024
2013;CZ072;AIS;AIS5;79538751,8800000;10943301,8599999994;90482053,7399999946
2013;CZ072;HC;HC;1007749682,6029599;180393309,4261669815;1188142992,0291268826
2013;CZ072;INFR;INFR;1996566718,0497501;829442755,2697099447;2826009473,3194599152
2013;CZ072;RTD;RTD;858079317,4000790;153645633,5723240077;1011724950,9724029303
2013;CZ072;TA;TA;471194052,9552234;90647072,6008083373;561841125,5560317039
2013;CZ080;AIS;AIS1;3140418,0000000;1046808,0000000000;4187226,0000000000
2013;CZ080;AIS;AIS2;404080251,9600000;84355731,2699999958;488435983,2300000191
2013;CZ080;AIS;AIS3;106117984,0000000;20306943,5000000000;126424927,5000000000
2013;CZ080;AIS;AIS4;53633966,7000000;15771847,7899999991;69405814,4899999946
2013;CZ080;AIS;AIS5;735855556,1100000;123028629,5976579934;858884185,7076580524
2013;CZ080;HC;HC;2116572937,5604842;382200309,8668690920;2498773247,4273533821
2013;CZ080;INFR;INFR;6901594484,3751040;1975658621,3864910603;8877253105,7615947723
2013;CZ080;RTD;RTD;1361483565,1758618;241153847,6098179817;1602637412,7856798172
2013;CZ080;TA;TA;823489873,7455693;126555852,9617723376;950045726,7073417902
2013;PL127;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL127;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL127;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL127;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL127;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2013;PL127;HC;HC;0,0000000;0,0000000000;0,0000000000
2013;PL127;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2013;PL127;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2013;PL127;TA;TA;0,0000000;126654,0900000000;126654,0900000000
2013;PL225;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL225;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL225;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL225;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL225;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2013;PL225;HC;HC;0,0000000;392929,2112490000;392929,2112490000
2013;PL225;INFR;INFR;0,0000000;71488,8798560000;71488,8798560000
2013;PL225;RTD;RTD;0,0000000;8237,2394720000;8237,2394720000
2013;PL225;TA;TA;0,0000000;2711454,7373520001;2711454,7373520001
2013;PL226;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL226;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL226;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL226;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL226;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2013;PL226;HC;HC;0,0000000;0,0000000000;0,0000000000
2013;PL226;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2013;PL226;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2013;PL226;TA;TA;0,0000000;109910,2089440000;109910,2089440000
2013;PL227;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL227;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL227;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL227;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL227;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2013;PL227;HC;HC;0,0000000;126450,0232710000;126450,0232710000
2013;PL227;INFR;INFR;0,0000000;755016,0494870001;755016,0494870001
2013;PL227;RTD;RTD;0,0000000;8237,2394720000;8237,2394720000
2013;PL227;TA;TA;0,0000000;602263,5774759999;602263,5774759999
2013;PL511;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL511;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL511;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL511;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL511;AIS;AIS5;0,0000000;80266,3948800000;80266,3948800000
2013;PL511;HC;HC;0,0000000;133903,4853280000;133903,4853280000
2013;PL511;INFR;INFR;0,0000000;5997895,5090584997;5997895,5090584997
2013;PL511;RTD;RTD;0,0000000;533507,2638350000;533507,2638350000
2013;PL511;TA;TA;0,0000000;5904036,8180796001;5904036,8180796001
2013;PL514;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL514;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL514;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL514;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL514;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2013;PL514;HC;HC;0,0000000;0,0000000000;0,0000000000
2013;PL514;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2013;PL514;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2013;PL514;TA;TA;0,0000000;261477,1118000000;261477,1118000000
2013;PL520;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2013;PL520;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2013;PL520;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;PL520;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;PL520;AIS;AIS5;0,0000000;44390,1423420000;44390,1423420000
2013;PL520;HC;HC;0,0000000;254795,3281710000;254795,3281710000
2013;PL520;INFR;INFR;0,0000000;1021037,8556760000;1021037,8556760000
2013;PL520;RTD;RTD;0,0000000;16474,4789440000;16474,4789440000
2013;PL520;TA;TA;0,0000000;967155,2638790000;967155,2638790000
2014;CZ010;AIS;AIS1;4609538,0000000;1536516,0000000000;6146054,0000000000
2014;CZ010;AIS;AIS2;13634400,2200000;2406070,6299999999;16040470,8499999996
2014;CZ010;AIS;AIS3;3298285,7700000;582050,4399999999;3880336,2100000000
2014;CZ010;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;CZ010;AIS;AIS5;128841208,1200000;22736690,3599999994;151577898,4800000191
2014;CZ010;HC;HC;1209897168,8541830;213889214,8588119745;1423786383,7129948139
2014;CZ010;INFR;INFR;2368834414,4446797;1188887328,7271199226;3557721743,1717996597
2014;CZ010;RTD;RTD;170975896,9300000;47834833,7599999979;218810730,6899999976
2014;CZ010;TA;TA;4218610830,8640084;724634890,3281741142;4943245721,1921825409
2014;CZ010;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ020;AIS;AIS1;7821317,0000000;2607110,0000000000;10428427,0000000000
2014;CZ020;AIS;AIS2;332084076,1600000;27141449,5599999987;359225525,7200000286
2014;CZ020;AIS;AIS3;294678848,7300000;35414907,6599999964;330093756,3899999857
2014;CZ020;AIS;AIS4;1640023,0000000;289415,0000000000;1929438,0000000000
2014;CZ020;AIS;AIS5;289181156,1800000;45743931,4100000039;334925087,5899999738
2014;CZ020;HC;HC;1755675051,7055788;309932542,3756079674;2065607594,0811867714
2014;CZ020;INFR;INFR;6607986234,0616722;1700355068,5752778053;8308341302,6369504929
2014;CZ020;RTD;RTD;3939153780,1592102;555392550,6782619953;4494546330,8374719620
2014;CZ020;TA;TA;539960909,6322423;101114063,0066655278;641074972,6389079094
2014;CZ020;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ031;AIS;AIS1;22568768,5000000;7522933,5000000000;30091702,0000000000
2014;CZ031;AIS;AIS2;153071047,6000000;3761333,0000000000;156832380,5999999940
2014;CZ031;AIS;AIS3;105945513,2000000;17010672,0700000003;122956185,2699999958
2014;CZ031;AIS;AIS4;717891,9300000;129455,9200000000;847347,8500000001
2014;CZ031;AIS;AIS5;133006318,3600000;22406131,5000000000;155412449,8599999845
2014;CZ031;HC;HC;930181439,8966868;159537579,9978699684;1089719019,8945567608
2014;CZ031;INFR;INFR;4347466939,0509195;1267749358,4120800495;5615216297,4630002975
2014;CZ031;RTD;RTD;501105937,2756890;77671233,8207519948;578777171,0964410305
2014;CZ031;TA;TA;414789545,8414664;152112883,4924815297;566902429,3339478970
2014;CZ031;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ032;AIS;AIS1;5268523,0000000;1756179,0000000000;7024702,0000000000
2014;CZ032;AIS;AIS2;21430878,0000000;2268886,0000000000;23699764,0000000000
2014;CZ032;AIS;AIS3;125996467,0000000;20720018,5000000000;146716485,5000000000
2014;CZ032;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;CZ032;AIS;AIS5;44787993,3700000;6839350,1299999999;51627343,5000000000
2014;CZ032;HC;HC;778527761,8386599;136475541,2691739798;915003303,1078338623
2014;CZ032;INFR;INFR;2834984547,4786401;618373749,1627600193;3453358296,6413998604
2014;CZ032;RTD;RTD;1219352856,0053260;209151433,2346770167;1428504289,2400031090
2014;CZ032;TA;TA;457784636,2901964;80338994,5512915403;538123630,8414878845
2014;CZ032;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ041;AIS;AIS1;1981097,5000000;660366,5000000000;2641464,0000000000
2014;CZ041;AIS;AIS2;104950471,0000000;2909875,0000000000;107860346,0000000000
2014;CZ041;AIS;AIS3;36265478,6600000;10924036,4000000004;47189515,0600000024
2014;CZ041;AIS;AIS4;4838103,1800000;853781,6699999999;5691884,8499999996
2014;CZ041;AIS;AIS5;55090939,2100000;11038820,0800000001;66129759,2899999991
2014;CZ041;HC;HC;698780226,1548609;113927954,6660659760;812708180,8209267855
2014;CZ041;INFR;INFR;920904147,7482400;265937833,6847600043;1186841981,4330000877
2014;CZ041;RTD;RTD;103858002,0000000;11586190,5000000000;115444192,5000000000
2014;CZ041;TA;TA;584876798,6950724;109780082,1873125285;694656880,8823848963
2014;CZ041;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ042;AIS;AIS1;1134360,0000000;378120,6000000000;1512480,5999999999
2014;CZ042;AIS;AIS2;307713850,0000000;19594213,1400000006;327308063,1399999857
2014;CZ042;AIS;AIS3;71074791,6600000;18826400,1899999976;89901191,8499999940
2014;CZ042;AIS;AIS4;16914896,7000000;14293216,5299999993;31208113,2299999967
2014;CZ042;AIS;AIS5;171470414,5400000;23261240,5500000007;194731655,0900000036
2014;CZ042;HC;HC;1432864002,7325401;247084395,2791180611;1679948398,0116581917
2014;CZ042;INFR;INFR;3340858522,6340699;689401654,7284799814;4030260177,3625497818
2014;CZ042;RTD;RTD;494620181,3503050;73874120,0838699937;568494301,4341750145
2014;CZ042;TA;TA;447323156,4065154;79128234,5083855391;526451390,9149008989
2014;CZ042;NA;NA;1297331,2000000;228940,8000000000;1526272,0000000000
2014;CZ051;AIS;AIS1;426277,0000000;142092,4000000000;568369,3999999999
2014;CZ051;AIS;AIS2;254017710,0000000;12758660,0000000000;266776370,0000000000
2014;CZ051;AIS;AIS3;60207093,0700000;11897158,6499999985;72104251,7199999988
2014;CZ051;AIS;AIS4;24792612,8800000;4375161,3200000003;29167774,1999999993
2014;CZ051;AIS;AIS5;118001742,5700000;36082619,7738640010;154084362,3438639939
2014;CZ051;HC;HC;708124443,9297018;120275988,1826939732;828400432,1123957634
2014;CZ051;INFR;INFR;1644552116,5948000;277948801,4309999943;1922500918,0257999897
2014;CZ051;RTD;RTD;594630864,4737200;73156494,7127399445;667787359,1864600182
2014;CZ051;TA;TA;195457192,3677123;31684177,0979405344;227141369,4656529129
2014;CZ051;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ052;AIS;AIS1;3793053,0000000;1264354,0000000000;5057407,0000000000
2014;CZ052;AIS;AIS2;99436273,2800000;9399787,7200000007;108836061,0000000000
2014;CZ052;AIS;AIS3;68411082,7900000;3470334,5000000000;71881417,2900000066
2014;CZ052;AIS;AIS4;3264548,0000000;576096,0000000000;3840644,0000000000
2014;CZ052;AIS;AIS5;138919450,9000000;35825490,9600000009;174744941,8599999845
2014;CZ052;HC;HC;914200793,3784739;157642336,3190619648;1071843129,6975358725
2014;CZ052;INFR;INFR;2157398346,4812298;444729933,1730949879;2602128279,6543250084
2014;CZ052;RTD;RTD;914692698,7940789;99285483,1881529540;1013978181,9822319746
2014;CZ052;TA;TA;461702061,1500474;82973632,9079495370;544675694,0579968691
2014;CZ052;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ053;AIS;AIS1;11480368,0000000;3826799,0000000000;15307167,0000000000
2014;CZ053;AIS;AIS2;150382110,7000000;4790202,2000000002;155172312,9000000060
2014;CZ053;AIS;AIS3;138545468,3900000;9437025,0800000001;147982493,4699999988
2014;CZ053;AIS;AIS4;7688307,7600000;1356760,0700000001;9045067,8300000001
2014;CZ053;AIS;AIS5;77295951,2100000;20018816,3000000007;97314767,5099999905
2014;CZ053;HC;HC;781016935,5075939;139197621,5052539706;920214557,0128479004
2014;CZ053;INFR;INFR;2942083185,0143299;564294404,6824300289;3506377589,6967597008
2014;CZ053;RTD;RTD;654611160,8444200;56382796,0431789979;710993956,8875989914
2014;CZ053;TA;TA;390568213,6179073;90155807,2937705368;480724020,9116778970
2014;CZ053;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ063;AIS;AIS1;7185818,0000000;2395279,0000000000;9581097,0000000000
2014;CZ063;AIS;AIS2;278661243,5000000;13677761,4000000004;292339004,8999999762
2014;CZ063;AIS;AIS3;87348975,5000000;8309336,5000000000;95658312,0000000000
2014;CZ063;AIS;AIS4;4514659,0000000;796702,0000000000;5311361,0000000000
2014;CZ063;AIS;AIS5;106046847,1700000;19924219,2699999996;125971066,4399999976
2014;CZ063;HC;HC;798886417,6805508;152108776,5832889676;950995194,2638398409
2014;CZ063;INFR;INFR;3060608433,5947518;560570237,5184479952;3621178671,1131997108
2014;CZ063;RTD;RTD;599839457,2230000;73128858,7629999965;672968315,9860000610
2014;CZ063;TA;TA;321002546,7789264;107892543,0376275331;428895089,8165538907
2014;CZ063;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ064;AIS;AIS1;7333499,0000000;2444502,0000000000;9778001,0000000000
2014;CZ064;AIS;AIS2;667070400,2600000;25625020,6799999997;692695420,9400000572
2014;CZ064;AIS;AIS3;82634554,0000000;9798008,5000000000;92432562,5000000000
2014;CZ064;AIS;AIS4;11110299,4300000;1960640,6499999999;13070940,0800000001
2014;CZ064;AIS;AIS5;622140249,5400000;115918513,2900000066;738058762,8300000429
2014;CZ064;HC;HC;2703101427,0148029;487863212,2262600660;3190964639,2410631180
2014;CZ064;INFR;INFR;6305540843,7956562;998147737,5179439783;7303688581,3135995865
2014;CZ064;RTD;RTD;3345488418,3267522;516251656,4145849943;3861740074,7413372993
2014;CZ064;TA;TA;950820905,9533774;228215969,2511585355;1179036875,2045359612
2014;CZ064;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ071;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;CZ071;AIS;AIS2;550785785,8000000;30420633,8000000007;581206419,6000000238
2014;CZ071;AIS;AIS3;158080739,4800000;26492089,6499999985;184572829,1299999952
2014;CZ071;AIS;AIS4;22989376,4100000;677218,9299999999;23666595,3400000036
2014;CZ071;AIS;AIS5;117082755,6200000;69264871,5900000036;186347627,2100000083
2014;CZ071;HC;HC;1592835020,4407816;284588613,3851419687;1877423633,8259239197
2014;CZ071;INFR;INFR;4769293406,0975904;965001772,4558479786;5734295178,5534381866
2014;CZ071;RTD;RTD;905231839,9942861;99806952,9901089519;1005038792,9843949080
2014;CZ071;TA;TA;431468061,3658203;65730158,1008765325;497198219,4666968584
2014;CZ071;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ072;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;CZ072;AIS;AIS2;532912297,4000000;27908590,8999999985;560820888,2999999523
2014;CZ072;AIS;AIS3;183170987,5200000;42570511,8499999940;225741499,3700000048
2014;CZ072;AIS;AIS4;27315581,2700000;2201439,2600000002;29517020,5300000012
2014;CZ072;AIS;AIS5;197943783,4800000;29850873,2899999991;227794656,7700000107
2014;CZ072;HC;HC;946539383,9994658;171761212,5272689760;1118300596,5267348289
2014;CZ072;INFR;INFR;2694264021,0931802;489704354,2126200199;3183968375,3057999611
2014;CZ072;RTD;RTD;984210453,6536220;115580043,0082350075;1099790496,6618568897
2014;CZ072;TA;TA;618693081,3899834;120545168,0025045276;739238249,3924878836
2014;CZ072;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;CZ080;AIS;AIS1;3286962,0000000;1095655,0000000000;4382617,0000000000
2014;CZ080;AIS;AIS2;640291131,7100000;42003559,9699999988;682294691,6799999475
2014;CZ080;AIS;AIS3;118780057,5000000;13440987,0000000000;132221044,5000000000
2014;CZ080;AIS;AIS4;251928356,2900000;37198667,4900000021;289127023,7800000310
2014;CZ080;AIS;AIS5;347971435,3300000;71572571,4944310039;419544006,8244310021
2014;CZ080;HC;HC;2305724851,0961189;398750433,3590921164;2704475284,4552106857
2014;CZ080;INFR;INFR;8094285517,2702398;1325953262,0278339386;9420238779,2980747223
2014;CZ080;RTD;RTD;1436992852,1495910;167850443,3546919525;1604843295,5042829514
2014;CZ080;TA;TA;1249227191,6067243;170736858,1280485392;1419964049,7347729206
2014;CZ080;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;PL127;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;PL127;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2014;PL127;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2014;PL127;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;PL127;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2014;PL127;HC;HC;0,0000000;0,0000000000;0,0000000000
2014;PL127;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2014;PL127;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2014;PL127;TA;TA;0,0000000;110508,6400000000;110508,6400000000
2014;PL127;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;PL225;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;PL225;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2014;PL225;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2014;PL225;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;PL225;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2014;PL225;HC;HC;0,0000000;99651,7797940000;99651,7797940000
2014;PL225;INFR;INFR;0,0000000;213305,4139240000;213305,4139240000
2014;PL225;RTD;RTD;0,0000000;38043,9815140000;38043,9815140000
2014;PL225;TA;TA;0,0000000;2784591,9370289999;2784591,9370289999
2014;PL225;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;PL226;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;PL226;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2014;PL226;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2014;PL226;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;PL226;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2014;PL226;HC;HC;0,0000000;34422,9617380000;34422,9617380000
2014;PL226;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2014;PL226;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2014;PL226;TA;TA;0,0000000;273057,8467320000;273057,8467320000
2014;PL226;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;PL227;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;PL227;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2014;PL227;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2014;PL227;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;PL227;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2014;PL227;HC;HC;0,0000000;160341,6412960000;160341,6412960000
2014;PL227;INFR;INFR;0,0000000;348425,4068370000;348425,4068370000
2014;PL227;RTD;RTD;0,0000000;38043,9815140000;38043,9815140000
2014;PL227;TA;TA;0,0000000;133503,8805380000;133503,8805380000
2014;PL227;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;PL511;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;PL511;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2014;PL511;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2014;PL511;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;PL511;AIS;AIS5;0,0000000;199240,0161360000;199240,0161360000
2014;PL511;HC;HC;0,0000000;301340,9433820000;301340,9433820000
2014;PL511;INFR;INFR;0,0000000;6156108,7235869998;6156108,7235869998
2014;PL511;RTD;RTD;0,0000000;657355,8066929999;657355,8066929999
2014;PL511;TA;TA;0,0000000;6089632,3874829998;6089632,3874829998
2014;PL511;NA;NA;0,0000000;0,0000000000;0,0000000000
2014;PL514;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2014;PL514;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2014;PL514;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2014;PL514;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2014;PL514;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2014;PL514;HC;HC;0,0000000;0,0000000000;0,0000000000
