dt_zop_rok;quest_class;hermin_class;source;tc_id;eu20_id;fin_vyuct_czv;fin_vyuct_eu;fin_vyuct_sr;fin_vyuct_sf;fin_vyuct_kraj;fin_vyuct_obec;fin_vyuct_jine_nar_ver;fin_vyuct_soukr;fin_vyuct_narodni_verejne;fin_vyuct_narodni
2018;AIS;AIS4;prv;NA;NA;38290200,0000000000;18953641,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;19336559,00000000000
2018;AIS;AIS5;mssf;TC01;EU2020_2;55356119,1700000018;30111712,8200000003;0,00000000000;0;7,000000000000000;0,0000000000000000;0,000000000000000;8474120,39000000060;16770285,9600000027567148208618164062500000000000;25244406,35000000149
2018;AIS;AIS5;mssf;TC02;NA;87877468,8599999994;21969367,2100000009;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;65908101,64999999851;0,0000000000000000000000000000000000000000;65908101,64999999851
2018;AIS;AIS5;mssf;TC03;NA;486460468,7500000000;233644118,3900000155;7063094,87999999989;0;0,000000000000000;0,0000000000000000;0,000000000000000;245753255,47999998927;-0,0000000012223608791828155517578125000000;252816350,36000001431
2018;AIS;AIS5;mssf;TC04;EU2020_3;222874104,8199999928;90674273,6299999952;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;132199831,18999999762;0,0000000018044374883174896240234375000000;132199831,18999999762
2018;AIS;AIS5;mssf;TC09;EU2020_5;134417484,4399999976;111457309,6799999923;0,00000000000;0;8,000000000000000;0,0000000000000000;0,000000000000000;18963671,94000000134;-0,0000000006693881005048751831054687500000;22960174,76000000164
2018;HC;HC;mssf;TC03;NA;153825166,5500000119;76893801,2300000042;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;76931365,31999999285;0,0000000006984919309616088867187500000000;76931365,32000000775
2018;HC;HC;mssf;TC08;EU2020_1;6438037336,8367700577;5371703691,8530073166;888258797,66957747936;0;63,000000000000000;125,1232000004642941;17,427400000135890;154170731,08020079136;20733231,8299999982118606567382812500000000000000;1066333644,98376297951
2018;HC;HC;mssf;TC09;EU2020_4;755773284,9164999723;629232301,6354589462;110361433,16104100645;0;0,000000000000000;0,0000000000000000;16,000000000000000;14622823,61999999918;29095608,3500000052154064178466796875000000000000;126540983,28104101121
2018;HC;HC;mssf;TC09;EU2020_5;2886173429,8168497086;2323249228,7577037811;370614677,97692394257;0;321,000000000000000;315,2672000005238147;7,610400000153311;10729634,50849575363;6123265,8000000007450580596923828125000000000000;562924201,05914604664
